═══ CARD INFORMATION ═══
Card Name,Latias Star
Set Name,Deoxys
Card Number,105/107
Rarity,Ultra Rare
TCGPlayer ID,86658
Current Market Price,$2300
Last Updated,2025-11-30T00:41:22.638Z

═══ CURRENT PRICES BY CONDITION ═══
Variant,Condition,Price,Available Listings
Regular,Moderately Played,$2300,1
Regular,Damaged,$1050,3
Regular,Heavily Played,$798.99,1
Holofoil,Moderately Played,$2300,1
Holofoil,Damaged,$1050,3
Holofoil,Heavily Played,$798.99,1

═══ PRICE HISTORY (ALL CONDITIONS) ═══
Date,Condition,Price,Sales Volume,Data Type
2025-03-27T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-03-28T21:58:40.988Z,Moderately Played,$900.78,0,Interpolated
2025-03-28T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-03-28T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-03-29T21:58:40.988Z,Moderately Played,$900.78,0,Interpolated
2025-03-29T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-03-29T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-03-30T21:58:40.988Z,Moderately Played,$900.78,0,Interpolated
2025-03-30T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-03-30T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-03-31T00:00:00.000Z,Moderately Played,$900.78,0,Actual Sale
2025-03-31T00:00:00.000Z,Damaged,$274.95,0,Actual Sale
2025-03-31T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-01T21:58:40.988Z,Moderately Played,$900.78,0,Interpolated
2025-04-01T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-01T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-02T21:58:40.988Z,Moderately Played,$900.78,0,Interpolated
2025-04-02T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-02T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-03T21:58:40.988Z,Moderately Played,$900.78,0,Interpolated
2025-04-03T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-03T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-04T21:58:40.988Z,Moderately Played,$900.78,0,Interpolated
2025-04-04T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-04T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-05T21:58:40.988Z,Moderately Played,$900.78,0,Interpolated
2025-04-05T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-05T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-06T21:58:40.988Z,Moderately Played,$900.78,0,Interpolated
2025-04-06T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-06T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-07T00:00:00.000Z,Moderately Played,$900.78,0,Actual Sale
2025-04-07T00:00:00.000Z,Damaged,$274.95,0,Actual Sale
2025-04-07T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-08T21:58:40.988Z,Moderately Played,$900.78,0,Interpolated
2025-04-08T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-08T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-09T21:58:40.988Z,Moderately Played,$900.78,0,Interpolated
2025-04-09T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-09T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-10T21:58:40.988Z,Moderately Played,$900.78,0,Interpolated
2025-04-10T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-10T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-11T21:58:40.988Z,Moderately Played,$900.78,0,Interpolated
2025-04-11T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-11T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-12T21:58:40.988Z,Moderately Played,$900.78,0,Interpolated
2025-04-12T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-12T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-13T21:58:40.988Z,Moderately Played,$900.78,0,Interpolated
2025-04-13T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-13T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-14T00:00:00.000Z,Moderately Played,$900.78,0,Actual Sale
2025-04-14T00:00:00.000Z,Damaged,$274.95,0,Actual Sale
2025-04-14T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-15T21:58:40.988Z,Moderately Played,$900.67,0,Interpolated
2025-04-15T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-15T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-16T21:58:40.988Z,Moderately Played,$900.61,0,Interpolated
2025-04-16T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-16T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-17T21:58:40.988Z,Moderately Played,$900.56,0,Interpolated
2025-04-17T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-17T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-18T21:58:40.988Z,Moderately Played,$900.5,0,Interpolated
2025-04-18T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-18T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-19T21:58:40.988Z,Moderately Played,$900.44,0,Interpolated
2025-04-19T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-19T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-20T21:58:40.988Z,Moderately Played,$900.38,0,Interpolated
2025-04-20T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-20T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-21T00:00:00.000Z,Moderately Played,$900.38,1,Actual Sale
2025-04-21T00:00:00.000Z,Damaged,$274.95,0,Actual Sale
2025-04-21T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-22T21:58:40.988Z,Moderately Played,$900.38,0,Interpolated
2025-04-22T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-22T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-23T21:58:40.988Z,Moderately Played,$900.38,0,Interpolated
2025-04-23T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-23T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-24T21:58:40.988Z,Moderately Played,$900.38,0,Interpolated
2025-04-24T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-24T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-25T21:58:40.988Z,Moderately Played,$900.38,0,Interpolated
2025-04-25T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-25T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-26T21:58:40.988Z,Moderately Played,$900.38,0,Interpolated
2025-04-26T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-26T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-27T21:58:40.988Z,Moderately Played,$900.38,0,Interpolated
2025-04-27T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-27T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-28T00:00:00.000Z,Moderately Played,$900.38,0,Actual Sale
2025-04-28T00:00:00.000Z,Damaged,$274.95,0,Actual Sale
2025-04-28T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-29T21:58:40.988Z,Moderately Played,$900.38,0,Interpolated
2025-04-29T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-29T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-04-30T21:58:40.988Z,Moderately Played,$900.38,0,Interpolated
2025-04-30T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-04-30T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-01T21:58:40.988Z,Moderately Played,$900.38,0,Interpolated
2025-05-01T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-01T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-02T21:58:40.988Z,Moderately Played,$900.38,0,Interpolated
2025-05-02T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-02T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-03T21:58:40.988Z,Moderately Played,$900.38,0,Interpolated
2025-05-03T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-03T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-04T21:58:40.988Z,Moderately Played,$900.38,0,Interpolated
2025-05-04T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-04T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-05T00:00:00.000Z,Moderately Played,$900.38,0,Actual Sale
2025-05-05T00:00:00.000Z,Damaged,$274.95,0,Actual Sale
2025-05-05T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-06T21:58:40.988Z,Moderately Played,$909.36,0,Interpolated
2025-05-06T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-06T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-07T21:58:40.988Z,Moderately Played,$914.04,0,Interpolated
2025-05-07T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-07T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-08T21:58:40.988Z,Moderately Played,$918.73,0,Interpolated
2025-05-08T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-08T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-09T21:58:40.988Z,Moderately Played,$923.41,0,Interpolated
2025-05-09T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-09T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-10T21:58:40.988Z,Moderately Played,$928.1,0,Interpolated
2025-05-10T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-10T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-11T21:58:40.988Z,Moderately Played,$932.79,0,Interpolated
2025-05-11T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-11T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-12T00:00:00.000Z,Moderately Played,$933.18,0,Actual Sale
2025-05-12T00:00:00.000Z,Damaged,$274.95,0,Actual Sale
2025-05-12T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-13T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-13T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-13T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-14T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-14T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-14T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-15T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-15T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-15T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-16T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-16T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-16T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-17T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-17T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-17T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-18T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-18T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-18T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-19T00:00:00.000Z,Moderately Played,$933.18,0,Actual Sale
2025-05-19T00:00:00.000Z,Damaged,$274.95,0,Actual Sale
2025-05-19T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-20T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-20T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-20T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-21T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-21T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-21T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-22T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-22T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-22T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-23T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-23T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-23T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-24T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-24T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-24T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-25T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-25T21:58:40.988Z,Damaged,$274.95,0,Interpolated
2025-05-25T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-26T00:00:00.000Z,Moderately Played,$933.18,0,Actual Sale
2025-05-26T00:00:00.000Z,Damaged,$274.95,0,Actual Sale
2025-05-26T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-27T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-27T21:58:40.988Z,Damaged,$291.2,0,Interpolated
2025-05-27T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-28T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-28T21:58:40.988Z,Damaged,$299.68,0,Interpolated
2025-05-28T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-29T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-29T21:58:40.988Z,Damaged,$308.17,0,Interpolated
2025-05-29T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-30T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-30T21:58:40.988Z,Damaged,$316.65,0,Interpolated
2025-05-30T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-05-31T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-05-31T21:58:40.988Z,Damaged,$325.13,0,Interpolated
2025-05-31T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-01T21:58:40.988Z,Moderately Played,$933.18,0,Interpolated
2025-06-01T21:58:40.988Z,Damaged,$333.62,0,Interpolated
2025-06-01T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-02T00:00:00.000Z,Moderately Played,$933.18,0,Actual Sale
2025-06-02T21:58:40.988Z,Damaged,$342.1,0,Interpolated
2025-06-02T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-03T21:58:40.988Z,Moderately Played,$924.1,0,Interpolated
2025-06-03T21:58:40.988Z,Damaged,$350.58,0,Interpolated
2025-06-03T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-04T21:58:40.988Z,Moderately Played,$919.36,0,Interpolated
2025-06-04T21:58:40.988Z,Damaged,$359.07,0,Interpolated
2025-06-04T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-05T21:58:40.988Z,Moderately Played,$914.61,0,Interpolated
2025-06-05T21:58:40.988Z,Damaged,$367.55,0,Interpolated
2025-06-05T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-06T21:58:40.988Z,Moderately Played,$909.87,0,Interpolated
2025-06-06T21:58:40.988Z,Damaged,$376.03,0,Interpolated
2025-06-06T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-07T21:58:40.988Z,Moderately Played,$905.13,0,Interpolated
2025-06-07T21:58:40.988Z,Damaged,$384.51,0,Interpolated
2025-06-07T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-08T21:58:40.988Z,Moderately Played,$900.39,0,Interpolated
2025-06-08T21:58:40.988Z,Damaged,$393,0,Interpolated
2025-06-08T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-09T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-06-09T21:58:40.988Z,Damaged,$401.48,0,Interpolated
2025-06-09T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-10T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-10T21:58:40.988Z,Damaged,$409.96,0,Interpolated
2025-06-10T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-11T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-11T21:58:40.988Z,Damaged,$418.45,0,Interpolated
2025-06-11T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-12T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-12T21:58:40.988Z,Damaged,$426.93,0,Interpolated
2025-06-12T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-13T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-13T21:58:40.988Z,Damaged,$435.41,0,Interpolated
2025-06-13T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-14T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-14T21:58:40.988Z,Damaged,$443.9,0,Interpolated
2025-06-14T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-15T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-15T21:58:40.988Z,Damaged,$452.38,0,Interpolated
2025-06-15T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-16T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-06-16T21:58:40.988Z,Damaged,$460.86,0,Interpolated
2025-06-16T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-17T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-17T21:58:40.988Z,Damaged,$469.35,0,Interpolated
2025-06-17T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-18T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-18T21:58:40.988Z,Damaged,$477.83,0,Interpolated
2025-06-18T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-19T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-19T21:58:40.988Z,Damaged,$486.31,0,Interpolated
2025-06-19T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-20T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-20T21:58:40.988Z,Damaged,$494.79,0,Interpolated
2025-06-20T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-21T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-21T21:58:40.988Z,Damaged,$503.28,0,Interpolated
2025-06-21T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-22T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-22T21:58:40.988Z,Damaged,$511.76,0,Interpolated
2025-06-22T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-23T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-06-23T21:58:40.988Z,Damaged,$520.24,0,Interpolated
2025-06-23T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-24T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-24T21:58:40.988Z,Damaged,$528.73,0,Interpolated
2025-06-24T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-25T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-25T21:58:40.988Z,Damaged,$537.21,0,Interpolated
2025-06-25T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-26T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-26T21:58:40.988Z,Damaged,$545.69,0,Interpolated
2025-06-26T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-27T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-27T21:58:40.988Z,Damaged,$554.18,0,Interpolated
2025-06-27T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-28T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-28T21:58:40.988Z,Damaged,$562.66,0,Interpolated
2025-06-28T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-29T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-06-29T21:58:40.988Z,Damaged,$571.14,0,Interpolated
2025-06-29T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-06-30T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-06-30T21:58:40.988Z,Damaged,$579.62,0,Interpolated
2025-06-30T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-01T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-01T21:58:40.988Z,Damaged,$588.11,0,Interpolated
2025-07-01T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-02T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-02T21:58:40.988Z,Damaged,$596.59,0,Interpolated
2025-07-02T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-03T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-03T21:58:40.988Z,Damaged,$605.07,0,Interpolated
2025-07-03T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-04T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-04T21:58:40.988Z,Damaged,$613.56,0,Interpolated
2025-07-04T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-05T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-05T21:58:40.988Z,Damaged,$622.04,0,Interpolated
2025-07-05T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-06T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-06T21:58:40.988Z,Damaged,$630.52,0,Interpolated
2025-07-06T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-07T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-07-07T21:58:40.988Z,Damaged,$639.01,0,Interpolated
2025-07-07T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-08T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-08T21:58:40.988Z,Damaged,$647.49,0,Interpolated
2025-07-08T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-09T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-09T21:58:40.988Z,Damaged,$655.97,0,Interpolated
2025-07-09T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-10T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-10T21:58:40.988Z,Damaged,$664.45,0,Interpolated
2025-07-10T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-11T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-11T21:58:40.988Z,Damaged,$672.94,0,Interpolated
2025-07-11T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-12T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-12T21:58:40.988Z,Damaged,$681.42,0,Interpolated
2025-07-12T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-13T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-13T21:58:40.988Z,Damaged,$689.9,0,Interpolated
2025-07-13T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-14T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-07-14T21:58:40.988Z,Damaged,$698.39,0,Interpolated
2025-07-14T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-15T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-15T21:58:40.988Z,Damaged,$706.87,0,Interpolated
2025-07-15T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-16T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-16T21:58:40.988Z,Damaged,$715.35,0,Interpolated
2025-07-16T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-17T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-17T21:58:40.988Z,Damaged,$723.84,0,Interpolated
2025-07-17T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-18T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-18T21:58:40.988Z,Damaged,$732.32,0,Interpolated
2025-07-18T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-19T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-19T21:58:40.988Z,Damaged,$740.8,0,Interpolated
2025-07-19T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-20T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-20T21:58:40.988Z,Damaged,$749.29,0,Interpolated
2025-07-20T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-21T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-07-21T00:00:00.000Z,Damaged,$750,2,Actual Sale
2025-07-21T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-22T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-22T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-07-22T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-23T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-23T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-07-23T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-24T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-24T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-07-24T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-25T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-25T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-07-25T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-26T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-26T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-07-26T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-27T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-27T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-07-27T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-28T00:00:00.000Z,Moderately Played,$899.99,0,Actual Sale
2025-07-28T00:00:00.000Z,Damaged,$750,0,Actual Sale
2025-07-28T00:00:00.000Z,Heavily Played,$798.99,1,Actual Sale
2025-07-29T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-29T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-07-29T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
2025-07-30T21:58:40.988Z,Moderately Played,$899.99,0,Interpolated
2025-07-30T21:58:40.988Z,Damaged,$750,0,Interpolated
2025-07-30T21:58:40.988Z,Heavily Played,$798.99,0,Interpolated
